        0.01299038        0.00000000
        0.02598076        0.00000000
        0.03897114        0.00000000
        0.05196152        0.00000000
        0.06495191        0.00000000
        0.07794229        0.00000000
        0.09093267        0.00000000
        0.10392305        0.00000000
        0.11691343        0.00000000
        0.12990381        0.00000000
        0.14289419        0.00000000
        0.15588457        0.00000000
        0.16887495        0.00000000
        0.18186533        0.00000000
        0.19485572        0.00000000
        0.20784610        0.00000000
        0.22083648        0.00000000
        0.23382686        0.00000000
        0.24681724        0.00000000
        0.25980762        0.00000000
        0.27279800        0.00000000
        0.28578838        0.00000000
        0.29877876        0.00000000
        0.31176915        0.00000000
        0.32475953        0.00000000
        0.33774991        0.00000000
        0.35074029        0.00000000
        0.36373067        0.00000000
        0.37672105        0.00000000
        0.38971143        0.00000000
        0.40270181        0.00000000
        0.41569219        0.00000000
        0.42868257        0.00000000
        0.44167296        0.00000000
        0.45466334        0.00000000
        0.46765372        0.00000000
        0.48064410        0.00000000
        0.49363448        0.00000000
        0.50662486        0.00000000
        0.51961524        0.00000000
        0.53260562        0.00000000
        0.54559600        0.00000000
        0.55858639        0.00000000
        0.57157677        0.00000000
        0.58456715        0.00000000
        0.59755753        0.00000000
        0.61054791        0.00000000
        0.62353829        0.00000000
        0.63652867        0.00000000
        0.64951905        0.00000000
        0.66250943        0.00000000
        0.67549981        0.00000000
        0.68849020        0.00000000
        0.70148058        0.00000000
        0.71447096        0.00000000
        0.72746134        0.00000000
        0.74045172        0.00000000
        0.75344210        0.00000000
        0.76643248        0.00000000
        0.77942286        0.00000000
        0.79241324        0.00000000
        0.80540363        0.00000000
        0.81839401        0.00000000
        0.83138439        0.00000000
        0.84437477        0.00000000
        0.85736515        0.00000000
        0.87035553        0.00000000
        0.88334591        0.00000000
        0.89633629        0.00000000
        0.90932667        0.00000000
        0.92231706        0.00000000
        0.93530744        0.00000000
        0.94829782        0.00000000
        0.96128820        0.00000000
        0.97427858        0.00000000
        0.98726896        0.00000000
        1.00025934        0.00000000
        1.01324972        0.00000000
        1.02624010        0.00000000
        1.03923048        0.00000000
        1.05222087        0.00000000
        1.06521125        0.00000000
        1.07820163        0.00000000
        1.09119201        0.00000000
        1.10418239        0.00000000
        1.11717277        0.00000000
        1.13016315        0.00000000
        1.14315353        0.00000000
        1.15614391        0.00000000
        1.16913430        0.00000000
        1.18212468        0.00000000
        1.19511506        0.00000000
        1.20810544        0.00000000
        1.22109582        0.00000000
        1.23408620        0.00000000
        1.24707658        0.00000000
        1.26006696        0.00000000
        1.27305734        0.00000000
        1.28604772        0.00000000
        1.29903811        0.00000000
        1.31202849        0.00000000
        1.32501887        0.00000000
        1.33800925        0.00000000
        1.35099963        0.00000000
        1.36399001        0.00000000
        1.37698039        0.00000000
        1.38997077        0.00000000
        1.40296115        0.00000000
        1.41595154        0.00000000
        1.42894192        0.00000000
        1.44193230        0.00000000
        1.45492268        0.00000000
        1.46791306        0.00000000
        1.48090344        0.00000000
        1.49389382        0.00000000
        1.50688420        0.00000000
        1.51987458        0.00000000
        1.53286496        0.00000000
        1.54585535        0.00000000
        1.55884573        0.00000000
        1.57183611        0.00000000
        1.58482649        0.00000000
        1.59781687        0.00000000
        1.61080725        0.00000000
        1.62379763        0.00000000
        1.63678801        0.00000000
        1.64977839        0.00000000
        1.66276878        0.00000000
        1.67575916        0.00000000
        1.68874954        0.00000000
        1.70173992        0.00000000
        1.71473030        0.00000000
        1.72772068        0.00000000
        1.74071106        0.00000000
        1.75370144        0.00000000
        1.76669182        0.00000000
        1.77968220        0.00000000
        1.79267259        0.00000000
        1.80566297        0.00000000
        1.81865335        0.00000000
        1.83164373        0.00000000
        1.84463411      108.01871967
        1.85762449      199.71234505
        1.87061487      328.24698944
        1.88360525      414.38087294
        1.89659563      587.54055238
        1.90958602      340.18473502
        1.92257640      285.88418587
        1.93556678      233.00583197
        1.94855716       60.50248509
        1.96154754        0.00000000
        1.97453792        0.00000000
        1.98752830        0.00000000
        2.00051868        0.00000000
        2.01350906        0.00000000
        2.02649944        0.00000000
        2.03948983        0.00000000
        2.05248021        0.00000000
        2.06547059        0.00000000
        2.07846097        0.00000000
        2.09145135        0.00000000
        2.10444173        0.00000000
        2.11743211        0.00000000
        2.13042249        0.00000000
        2.14341287        0.00000000
        2.15640326        0.00000000
        2.16939364        0.00000000
        2.18238402        0.00000000
        2.19537440        0.00000000
        2.20836478        0.00000000
        2.22135516        0.00000000
        2.23434554        0.00000000
        2.24733592        0.00000000
        2.26032630        0.00000000
        2.27331668        0.00000000
